Item Fat Content,Item Identifier,Item Type,Outlet Establishment Year,Outlet Identifier,Outlet Location Type,Outlet Size,Outlet Type,Item Visibility,Item Weight,Sales,Rating,Avg_Sales_per_Outlet,Years_Since_Establishment,Visibility_per_Weight,Sales_per_Outlet_Type,Visibility_x_ItemType,Weight_x_ItemType,Rating_x_Visibility
Regular,FDN38,Canned,2018,OUT019,Tier 1,Small,Grocery Store,0.161030847,,251.2408,4.0,139.78708787878787,7,,140.29468975069253,0.012261999261175643,,0.644123388
Regular,FDY49,Canned,2018,OUT019,Tier 1,Small,Grocery Store,0.021031586,,164.7184,4.0,139.78708787878787,7,,140.29468975069253,0.0016014900051625014,,0.084126344
Regular,FDA26,Dairy,2018,OUT019,Tier 1,Small,Grocery Store,0.129425145,,219.3482,4.0,139.78708787878787,7,,140.29468975069253,0.010356441263639564,,0.51770058
Regular,FDU26,Dairy,2018,OUT019,Tier 1,Small,Grocery Store,0.074620291,,120.1782,4.0,139.78708787878787,7,,140.29468975069253,0.005971024106769918,,0.298481164
Regular,FDV26,Dairy,2018,OUT019,Tier 1,Small,Grocery Store,0.133347119,,193.0794,4.0,139.78708787878787,7,,140.29468975069253,0.010670272809808753,,0.533388476
Regular,FDY02,Dairy,2018,OUT019,Tier 1,Small,Grocery Store,0.153456703,,264.091,4.0,139.78708787878787,7,,140.29468975069253,0.012279417041652,,0.613826812
Regular,FDH04,Frozen Foods,2018,OUT019,Tier 1,Small,Grocery Store,0.019912606,,91.0488,4.0,139.78708787878787,7,,140.29468975069253,0.0019999050493957524,,0.079650424
Regular,FDI04,Frozen Foods,2018,OUT019,Tier 1,Small,Grocery Store,0.127660257,,198.5426,4.0,139.78708787878787,7,,140.29468975069253,0.012821445499472017,,0.510641028
Regular,FDL28,Frozen Foods,2018,OUT019,Tier 1,Small,Grocery Store,0.0,,230.0668,4.0,139.78708787878787,7,,140.29468975069253,0.0,,0.0
Regular,FDQ40,Frozen Foods,2018,OUT019,Tier 1,Small,Grocery Store,0.063079544,,175.7712,4.0,139.78708787878787,7,,140.29468975069253,0.006335338456412061,,0.252318176
Regular,FDR52,Frozen Foods,2018,OUT019,Tier 1,Small,Grocery Store,0.133144259,,190.8846,4.0,139.78708787878787,7,,140.29468975069253,0.013372226411357501,,0.532577036
Regular,FDV16,Frozen Foods,2018,OUT019,Tier 1,Small,Grocery Store,0.145200948,,35.4558,4.0,139.78708787878787,7,,140.29468975069253,0.014583129354452657,,0.580803792
Regular,FDX52,Frozen Foods,2018,OUT019,Tier 1,Small,Grocery Store,0.073541072,,192.282,4.0,139.78708787878787,7,,140.29468975069253,0.007386032809104775,,0.294164288
Regular,FDA55,Fruits and Vegetables,2018,OUT019,Tier 1,Small,Grocery Store,0.099780431,,225.2088,4.0,139.78708787878787,7,,140.29468975069253,0.01442326539856858,,0.399121724
Regular,FDC21,Fruits and Vegetables,2018,OUT019,Tier 1,Small,Grocery Store,0.075215349,,108.4254,4.0,139.78708787878787,7,,140.29468975069253,0.010872381786694826,,0.300861396
Regular,FDL32,Fruits and Vegetables,2018,OUT019,Tier 1,Small,Grocery Store,0.214423791,,111.6544,4.0,139.78708787878787,7,,140.29468975069253,0.03099496779443858,,0.857695164
Regular,FDN56,Fruits and Vegetables,2018,OUT019,Tier 1,Small,Grocery Store,0.187443314,,145.8786,4.0,139.78708787878787,7,,140.29468975069253,0.027094938736125777,,0.749773256
Regular,FDR31,Fruits and Vegetables,2018,OUT019,Tier 1,Small,Grocery Store,0.086077865,,143.8102,4.0,139.78708787878787,7,,140.29468975069253,0.012442558920567875,,0.34431146
Regular,FDS44,Fruits and Vegetables,2018,OUT019,Tier 1,Small,Grocery Store,0.27321283,,240.9538,4.0,139.78708787878787,7,,140.29468975069253,0.03949292579608119,,1.09285132
Regular,FDU20,Fruits and Vegetables,2018,OUT019,Tier 1,Small,Grocery Store,0.037569401,,120.7098,4.0,139.78708787878787,7,,140.29468975069253,0.005430658457350699,,0.150277604
Regular,FDV19,Fruits and Vegetables,2018,OUT019,Tier 1,Small,Grocery Store,0.06173052,,159.1578,4.0,139.78708787878787,7,,140.29468975069253,0.008923149200985568,,0.24692208
Regular,FDW32,Fruits and Vegetables,2018,OUT019,Tier 1,Small,Grocery Store,0.165101585,,87.7882,4.0,139.78708787878787,7,,140.29468975069253,0.0238654408917048,,0.66040634
Regular,FDX31,Fruits and Vegetables,2018,OUT019,Tier 1,Small,Grocery Store,0.0,,234.7958,4.0,139.78708787878787,7,,140.29468975069253,0.0,,0.0
Regular,FDY56,Fruits and Vegetables,2018,OUT019,Tier 1,Small,Grocery Store,0.109274313,,225.3062,4.0,139.78708787878787,7,,140.29468975069253,0.01579560643153819,,0.437097252
Regular,FDZ07,Fruits and Vegetables,2018,OUT019,Tier 1,Small,Grocery Store,0.164391573,,62.8194,4.0,139.78708787878787,7,,140.29468975069253,0.02376280862794791,,0.657566292
Regular,FDM27,Meat,2018,OUT019,Tier 1,Small,Grocery Store,0.277459381,,156.3946,4.0,139.78708787878787,7,,140.29468975069253,0.013835531728851344,,1.109837524
Regular,FDO15,Meat,2018,OUT019,Tier 1,Small,Grocery Store,0.014998914,,72.4038,4.0,139.78708787878787,7,,140.29468975069253,0.0007479219112988385,,0.059995656
Regular,FDP51,Meat,2018,OUT019,Tier 1,Small,Grocery Store,0.149305497,,119.6124,4.0,139.78708787878787,7,,140.29468975069253,0.0074451292062654,,0.597221988
Regular,FDQ03,Meat,2018,OUT019,Tier 1,Small,Grocery Store,0.136592891,,238.0248,4.0,139.78708787878787,7,,140.29468975069253,0.006811214205678751,,0.546371564
Regular,FDT15,Meat,2018,OUT019,Tier 1,Small,Grocery Store,0.074729835,,183.795,4.0,139.78708787878787,7,,140.29468975069253,0.0037264085269271383,,0.29891934
Regular,FDT51,Meat,2018,OUT019,Tier 1,Small,Grocery Store,0.019117392,,110.6544,4.0,139.78708787878787,7,,140.29468975069253,0.0009532901091165083,,0.076469568
Regular,FDV27,Meat,2018,OUT019,Tier 1,Small,Grocery Store,0.070017381,,89.3514,4.0,139.78708787878787,7,,140.29468975069253,0.0034914216737064415,,0.280069524
Regular,FDG21,Seafood,2018,OUT019,Tier 1,Small,Grocery Store,0.256152243,,151.005,4.0,139.78708787878787,7,,140.29468975069253,0.0019234710256951777,,1.024608972
Regular,FDG33,Seafood,2018,OUT019,Tier 1,Small,Grocery Store,0.245542627,,172.2764,4.0,139.78708787878787,7,,140.29468975069253,0.001843802432007509,,0.982170508
Regular,FDJ57,Seafood,2018,OUT019,Tier 1,Small,Grocery Store,0.0,,184.3582,4.0,139.78708787878787,7,,140.29468975069253,0.0,,0.0
Regular,FDB58,Snack Foods,2018,OUT019,Tier 1,Small,Grocery Store,0.02363057,,141.7154,4.0,139.78708787878787,7,,140.29468975069253,0.0033270777895107358,,0.09452228
Regular,FDC34,Snack Foods,2018,OUT019,Tier 1,Small,Grocery Store,0.302478871,,155.4972,4.0,139.78708787878787,7,,140.29468975069253,0.042587662231608585,,1.209915484
Regular,FDG46,Snack Foods,2018,OUT019,Tier 1,Small,Grocery Store,0.057620562,,115.4518,4.0,139.78708787878787,7,,140.29468975069253,0.008112715522703274,,0.230482248
Regular,FDP21,Snack Foods,2018,OUT019,Tier 1,Small,Grocery Store,0.045068892,,190.8872,4.0,139.78708787878787,7,,140.29468975069253,0.006345496937697994,,0.180275568
Regular,FDU21,Snack Foods,2018,OUT019,Tier 1,Small,Grocery Store,0.134327613,,35.0558,4.0,139.78708787878787,7,,140.29468975069253,0.0189127227032735,,0.537310452
Regular,FDY34,Snack Foods,2018,OUT019,Tier 1,Small,Grocery Store,0.019227816,,163.9842,4.0,139.78708787878787,7,,140.29468975069253,0.0027071898627243924,,0.076911264
Regular,DRA59,Soft Drinks,2018,OUT019,Tier 1,Small,Grocery Store,0.223985293,,186.2924,4.0,139.78708787878787,7,,140.29468975069253,0.011694644536548164,,0.895941172
Regular,DRL01,Soft Drinks,2018,OUT019,Tier 1,Small,Grocery Store,0.13511877,,232.9958,4.0,139.78708787878787,7,,140.29468975069253,0.007054775624780007,,0.54047508
Regular,FDB23,Starchy Foods,2018,OUT019,Tier 1,Small,Grocery Store,0.00978492,,225.9062,4.0,139.78708787878787,7,,140.29468975069253,0.00016991296022527278,,0.03913968
Low Fat,FDZ48,Baking Goods,2018,OUT019,Tier 1,Small,Grocery Store,0.132995494,,113.5544,4.0,139.78708787878787,7,,140.29468975069253,0.010111589828933473,,0.531981976
Low Fat,FDP25,Canned,2018,OUT019,Tier 1,Small,Grocery Store,0.037131628,,216.4824,4.0,139.78708787878787,7,,140.29468975069253,0.0028274582391176815,,0.148526512
Low Fat,FDC20,Fruits and Vegetables,2018,OUT019,Tier 1,Small,Grocery Store,0.041970938,,55.4272,4.0,139.78708787878787,7,,140.29468975069253,0.006066900811451367,,0.167883752
Low Fat,NCP55,Others,2018,OUT019,Tier 1,Small,Grocery Store,0.019592289,,56.9614,4.0,139.78708787878787,7,,140.29468975069253,0.00038848959767687436,,0.078369156
Low Fat,FDS13,Canned,2016,OUT046,Tier 1,Small,Supermarket Type1,0.124506117,6.465,264.7884,4.0,142.05738688172042,9,0.019258486774941994,141.21389506903353,0.009480754421330517,0.4922896867300246,0.498024468
Low Fat,FDX25,Canned,2016,OUT046,Tier 1,Small,Supermarket Type1,0.102055777,16.7,184.0292,4.0,142.05738688172042,9,0.006111124371257486,141.21389506903353,0.007771230701982869,1.271653173765106,0.408223108
Low Fat,FDZ38,Dairy,2016,OUT046,Tier 1,Small,Supermarket Type1,0.008001018,17.6,170.4422,4.0,142.05738688172042,9,0.0004546032954545454,141.21389506903353,0.000640231640971489,1.408330400093864,0.032004072
Low Fat,FDT40,Frozen Foods,2016,OUT046,Tier 1,Small,Supermarket Type1,0.095795326,5.985,128.4678,4.0,142.05738688172042,9,0.016005902422723473,141.21389506903353,0.009621119213422505,0.6010982048574446,0.383181304
Low Fat,FDE29,Frozen Foods,2016,OUT046,Tier 1,Small,Supermarket Type1,0.143129124,8.905,58.8878,4.0,142.05738688172042,9,0.016072894329028635,141.21389506903353,0.014375047535374868,0.8943658336266572,0.572516496
Low Fat,FDO40,Frozen Foods,2016,OUT046,Tier 1,Small,Supermarket Type1,0.032628111,17.1,148.7392,4.0,142.05738688172042,9,0.0019080766666666666,141.21389506903353,0.003276975597324886,1.7174234424498418,0.130512444
Low Fat,FDD20,Fruits and Vegetables,2016,OUT046,Tier 1,Small,Supermarket Type1,0.020714523,14.15,124.2046,4.0,142.05738688172042,9,0.001463923886925795,141.21389506903353,0.0029942851502991904,2.045383081074739,0.082858092
Low Fat,FDU56,Fruits and Vegetables,2016,OUT046,Tier 1,Small,Supermarket Type1,0.044414056,16.85,182.4266,4.0,142.05738688172042,9,0.002635849020771513,141.21389506903353,0.006420053618678869,2.435668191951191,0.177656224
Low Fat,FDG32,Fruits and Vegetables,2016,OUT046,Tier 1,Small,Supermarket Type1,0.175995526,19.85,224.0772,4.0,142.05738688172042,9,0.008866273350125945,141.21389506903353,0.02544016051061833,2.869318315147249,0.703982104
Low Fat,NCM29,Health and Hygiene,2016,OUT046,Tier 1,Small,Supermarket Type1,0.017642229,11.5,131.8626,4.0,142.05738688172042,9,0.0015341068695652173,141.21389506903353,0.0010763767546638507,0.7016308811451367,0.070568916
Low Fat,FDC11,Starchy Foods,2016,OUT046,Tier 1,Small,Supermarket Type1,0.141792841,20.5,89.7172,4.0,142.05738688172042,9,0.0069167239512195125,141.21389506903353,0.002462201157808283,0.35597794203918803,0.567171364
Low Fat,FDW23,Baking Goods,2016,OUT046,Tier 1,Small,Supermarket Type1,0.082012293,5.765,37.5164,4.0,142.05738688172042,9,0.014225896444058977,141.21389506903353,0.0062353591298838435,0.43831045406546987,0.328049172
Low Fat,FDK36,Baking Goods,2016,OUT046,Tier 1,Small,Supermarket Type1,0.007215314,7.09,47.6034,4.0,142.05738688172042,9,0.0010176747531734837,141.21389506903353,0.0005485771995776135,0.5390496304118267,0.028861256
Low Fat,FDF12,Baking Goods,2016,OUT046,Tier 1,Small,Supermarket Type1,0.082427854,8.235,149.3076,4.0,142.05738688172042,9,0.010009454037644201,141.21389506903353,0.00626695405279831,0.6261034846884899,0.329711416
Low Fat,FDX24,Baking Goods,2016,OUT046,Tier 1,Small,Supermarket Type1,0.013929059,8.355,94.1462,4.0,142.05738688172042,9,0.0016671524835427888,141.21389506903353,0.0010590203252375924,0.6352270327349525,0.055716236
Low Fat,FDK24,Baking Goods,2016,OUT046,Tier 1,Small,Supermarket Type1,0.101294945,9.195,46.2744,4.0,142.05738688172042,9,0.011016307232191408,141.21389506903353,0.007701410813093981,0.69909186906019,0.40517978
Low Fat,FDT60,Baking Goods,2016,OUT046,Tier 1,Small,Supermarket Type1,0.07554831,12.0,121.9388,4.0,142.05738688172042,9,0.006295692499999999,141.21389506903353,0.005743905300950369,0.9123548046462513,0.30219324
Low Fat,FDA48,Baking Goods,2016,OUT046,Tier 1,Small,Supermarket Type1,0.11487406,12.1,221.4114,4.0,142.05738688172042,9,0.009493723966942149,141.21389506903353,0.00873382504751848,0.9199577613516366,0.45949624
Low Fat,FDY36,Baking Goods,2016,OUT046,Tier 1,Small,Supermarket Type1,0.009410528,12.3,73.738,4.0,142.05738688172042,9,0.0007650835772357723,141.21389506903353,0.0007154783695881731,0.9351636747624076,0.037642112
Low Fat,FDN12,Baking Goods,2016,OUT046,Tier 1,Small,Supermarket Type1,0.081103929,15.6,112.3544,4.0,142.05738688172042,9,0.005198969807692308,141.21389506903353,0.006166296608236537,1.1860612460401267,0.324415716
Low Fat,FDH24,Baking Goods,2016,OUT046,Tier 1,Small,Supermarket Type1,0.021431134,20.7,157.0288,4.0,142.05738688172042,9,0.0010353204830917874,141.21389506903353,0.0016293998394931362,1.5738120380147835,0.085724536
Low Fat,FDU35,Breads,2016,OUT046,Tier 1,Small,Supermarket Type1,0.0,6.44,98.27,4.0,142.05738688172042,9,0.0,141.21389506903353,0.0,0.18965622433415463,0.0
Low Fat,FDX59,Breads,2016,OUT046,Tier 1,Small,Supermarket Type1,0.051661272,10.195,33.3558,4.0,142.05738688172042,9,0.005067314565963708,141.21389506903353,0.001521410216121084,0.300239938988619,0.206645088
Low Fat,FDV59,Breads,2016,OUT046,Tier 1,Small,Supermarket Type1,0.048027043,13.35,218.9166,4.0,142.05738688172042,9,0.003597531310861423,141.21389506903353,0.0014143831741170948,0.39315381907778946,0.192108172
Low Fat,FDP11,Breads,2016,OUT046,Tier 1,Small,Supermarket Type1,0.069100548,15.85,216.6166,4.0,142.05738688172042,9,0.004359656025236593,141.21389506903353,0.0020349920858852514,0.4667781297665141,0.276402192
Low Fat,FDO25,Canned,2016,OUT046,Tier 1,Small,Supermarket Type1,0.127449031,6.3,210.527,4.0,142.05738688172042,9,0.02023000492063492,141.21389506903353,0.009704848189487268,0.47972544878563883,0.509796124
Low Fat,FDT25,Canned,2016,OUT046,Tier 1,Small,Supermarket Type1,0.050750977,7.5,122.2072,4.0,142.05738688172042,9,0.006766796933333334,141.21389506903353,0.0038645293996245455,0.5711017247448081,0.203003908
Low Fat,FDR49,Canned,2016,OUT046,Tier 1,Small,Supermarket Type1,0.139228412,8.71,49.5376,4.0,142.05738688172042,9,0.015984892307692306,141.21389506903353,0.010601811496890766,0.6632394696703039,0.556913648
Low Fat,FDC26,Canned,2016,OUT046,Tier 1,Small,Supermarket Type1,0.126383094,10.195,112.1886,4.0,142.05738688172042,9,0.01239657616478666,141.21389506903353,0.009623680394931361,0.7763176111697758,0.505532376
Low Fat,FDS01,Canned,2016,OUT046,Tier 1,Small,Supermarket Type1,0.017744999,11.6,177.9686,4.0,142.05738688172042,9,0.0015297412931034485,141.21389506903353,0.0013512266045993195,0.8833040009386366,0.070979996
Low Fat,FDY25,Canned,2016,OUT046,Tier 1,Small,Supermarket Type1,0.033974436,12.0,181.8976,4.0,142.05738688172042,9,0.0028312029999999996,141.21389506903353,0.0025870478662442797,0.9137627595916931,0.135897744
Low Fat,FDB51,Dairy,2016,OUT046,Tier 1,Small,Supermarket Type1,0.038454076,6.92,61.5852,4.0,142.05738688172042,9,0.0055569473988439306,141.21389506903353,0.0030770479680863544,0.5537299073096328,0.153816304
Low Fat,DRG27,Dairy,2016,OUT046,Tier 1,Small,Supermarket Type1,0.105110692,8.895,41.1138,4.0,142.05738688172042,9,0.011816828780213604,141.21389506903353,0.008410828574914937,0.7117669834565294,0.420442768
Low Fat,FDY14,Dairy,2016,OUT046,Tier 1,Small,Supermarket Type1,0.070040195,10.3,263.0226,4.0,142.05738688172042,9,0.006800018932038835,141.21389506903353,0.0056045304458524,0.8241933591458408,0.28016078
Low Fat,FDR14,Dairy,2016,OUT046,Tier 1,Small,Supermarket Type1,0.174049032,11.65,52.9298,4.0,142.05738688172042,9,0.014939831072961372,141.21389506903353,0.01392718993593805,0.9322187023348587,0.696196128
Low Fat,FDI15,Dairy,2016,OUT046,Tier 1,Small,Supermarket Type1,0.141352562,13.8,264.1884,4.0,142.05738688172042,9,0.010242939275362318,141.21389506903353,0.011310858533849583,1.1042590637099614,0.565410248
Low Fat,DRG39,Dairy,2016,OUT046,Tier 1,Small,Supermarket Type1,0.042180995,14.15,52.0982,4.0,142.05738688172042,9,0.0029809890459363956,141.21389506903353,0.0033752714525401854,1.1322656341663735,0.16872398
Low Fat,FDV50,Dairy,2016,OUT046,Tier 1,Small,Supermarket Type1,0.122571209,14.3,122.373,4.0,142.05738688172042,9,0.008571413216783216,141.21389506903353,0.009807997716531739,1.1442684500762643,0.490284836
Low Fat,DRF51,Dairy,2016,OUT046,Tier 1,Small,Supermarket Type1,0.165838224,15.75,36.6506,4.0,142.05738688172042,9,0.010529411047619048,141.21389506903353,0.013270171156634989,1.2602956705385429,0.663352896
Low Fat,FDD39,Dairy,2016,OUT046,Tier 1,Small,Supermarket Type1,0.070154899,16.7,218.185,4.0,142.05738688172042,9,0.004200892155688623,141.21389506903353,0.005613708919159921,1.3363135046345185,0.280619596
Low Fat,FDS50,Dairy,2016,OUT046,Tier 1,Small,Supermarket Type1,0.055433377,17.0,221.1114,4.0,142.05738688172042,9,0.003260786882352941,141.21389506903353,0.004435710795963862,1.3603191364543001,0.221733508
Low Fat,DRE03,Dairy,2016,OUT046,Tier 1,Small,Supermarket Type1,0.024226902,19.6,48.7718,4.0,142.05738688172042,9,0.0012360664285714286,141.21389506903353,0.0019386069651531153,1.5683679455590755,0.096907608
Low Fat,FDX50,Dairy,2016,OUT046,Tier 1,Small,Supermarket Type1,0.074627201,20.1,110.3228,4.0,142.05738688172042,9,0.0037127960696517414,141.21389506903353,0.005971577036489499,1.6083773319253787,0.298508804
Low Fat,DRJ39,Dairy,2016,OUT046,Tier 1,Small,Supermarket Type1,0.036326064,20.25,220.1482,4.0,142.05738688172042,9,0.0017938797037037036,141.21389506903353,0.0029067670594860964,1.6203801478352693,0.145304256
Low Fat,FDO16,Frozen Foods,2016,OUT046,Tier 1,Small,Supermarket Type1,0.015108194,5.48,83.725,4.0,142.05738688172042,9,0.002756969708029197,141.21389506903353,0.001517378160741523,0.5503789745394815,0.060432776
Low Fat,FDN40,Frozen Foods,2016,OUT046,Tier 1,Small,Supermarket Type1,0.0,5.88,154.2998,4.0,142.05738688172042,9,0.0,141.21389506903353,0.0,0.5905526223160859,0.0
Low Fat,FDF16,Frozen Foods,2016,OUT046,Tier 1,Small,Supermarket Type1,0.086132373,7.3,148.8076,4.0,142.05738688172042,9,0.011798955205479453,141.21389506903353,0.008650629037662795,0.7331690719230318,0.344529492
Low Fat,FDK04,Frozen Foods,2016,OUT046,Tier 1,Small,Supermarket Type1,0.052312034,7.36,58.5588,4.0,142.05738688172042,9,0.007107613315217391,141.21389506903353,0.005253913070984395,0.7391951190895225,0.209248136
Low Fat,FDU04,Frozen Foods,2016,OUT046,Tier 1,Small,Supermarket Type1,0.0,7.93,121.8414,4.0,142.05738688172042,9,0.0,141.21389506903353,0.0,0.7964425671711838,0.0
Low Fat,FDJ16,Frozen Foods,2016,OUT046,Tier 1,Small,Supermarket Type1,0.114885647,9.195,59.6246,4.0,142.05738688172042,9,0.012494360739532353,141.21389506903353,0.011538438792913292,0.9234917282646956,0.459542588
Low Fat,FDZ04,Frozen Foods,2016,OUT046,Tier 1,Small,Supermarket Type1,0.037955094,9.31,62.151,4.0,142.05738688172042,9,0.004076809237379162,141.21389506903353,0.0038119864442097856,0.9350416520004694,0.151820376
Low Fat,FDH16,Frozen Foods,2016,OUT046,Tier 1,Small,Supermarket Type1,0.052555346,10.5,89.683,4.0,142.05738688172042,9,0.005005271047619048,141.21389506903353,0.005278349897453949,1.0545582541358676,0.210221384
Low Fat,FDJ53,Frozen Foods,2016,OUT046,Tier 1,Small,Supermarket Type1,0.071257912,10.5,121.3098,4.0,142.05738688172042,9,0.00678646780952381,141.21389506903353,0.007156725644960695,1.0545582541358676,0.285031648
Low Fat,FDD28,Frozen Foods,2016,OUT046,Tier 1,Small,Supermarket Type1,0.053296868,10.695,59.6904,4.0,142.05738688172042,9,0.004983344366526414,141.21389506903353,0.005352824006570456,1.0741429074269624,0.213187472
Low Fat,FDF41,Frozen Foods,2016,OUT046,Tier 1,Small,Supermarket Type1,0.131179812,12.15,245.246,4.0,142.05738688172042,9,0.010796692345679013,141.21389506903353,0.013174928906722986,1.2202745512143611,0.524719248
Low Fat,FDX40,Frozen Foods,2016,OUT046,Tier 1,Small,Supermarket Type1,0.098993139,12.85,39.3164,4.0,142.05738688172042,9,0.007703746225680933,141.21389506903353,0.00994228874621612,1.290578434823419,0.395972556
Low Fat,FDB17,Frozen Foods,2016,OUT046,Tier 1,Small,Supermarket Type1,0.036672107,13.15,182.5976,4.0,142.05738688172042,9,0.0027887533840304183,141.21389506903353,0.0036831307746098794,1.3207086706558724,0.146688428
